date,Hs,Tp,Shoreline,dx,Hs0,Hsb,omega,omega_filt
2009-04-22,0.5857887291666667,6.448269641666667,,,0.6415486434313032,0.9098281236783435,3.287199039645399,3.283778607252507
2009-04-23,0.7806998191666666,16.94023569166667,,,0.6523998393427171,1.356991927761393,1.6676035462034773,3.222201803125453
2009-04-24,0.8133539604166667,16.613249166666666,,,0.6853732015807511,1.4006251984895268,1.7715490713384945,3.1673094953144685
2009-04-25,0.9664470570833332,13.53676125,,,0.885379820509942,1.58382798263897,2.58339894767277,3.1434889111376276
2009-04-26,1.3260877375,8.279220500000001,,,1.4129935523741683,1.8910644582070526,5.795767957115771,3.2440909043683233
2009-04-27,1.1548063666666668,8.352659000000001,,,1.2283280080623031,1.696601289857212,5.002793739112255,3.311320584370125
2009-04-28,0.91124709875,6.9621597500000005,,,0.9945680967714304,1.332304888476854,4.736094442984694,3.3660057004696644
2009-04-29,1.1081507625,7.568027000000001,,,1.1986947033378765,1.5994046218556808,5.2983952961339655,3.439970423124634
2009-04-30,0.98403341375,7.185374,,,1.0710339993973716,1.431596954299459,4.955513311063222,3.4981436489010744
2009-05-01,0.7946647975,6.824439825,,,0.8685013227310541,1.1858823337123843,4.213520835265532,3.525912869201741
2009-05-02,0.7064237808333332,10.860233404166664,,,0.7003363971336735,1.2022074923143662,2.353717473034773,3.4818066067015736
2009-05-03,0.7495923391666667,12.976844541666669,,,0.6979102370340826,1.2873768765739346,2.0901825472139817,3.4295473989116783
2009-05-04,1.0284486575,9.718088429166666,,,1.0544846424063938,1.5953756322417498,3.829393084661338,3.444777227637485
2009-05-05,1.2586493,10.494720708333334,,,1.2614635257094016,1.8988319072846818,4.339723230473094,3.4793185299816067
2009-05-06,1.3731616708333334,8.252905125,,,1.4640623239941521,1.9430715870450965,6.020644712448289,3.576480056056693
2009-05-07,1.5356691916666667,9.762175875,,,1.5725456867582184,2.2003900728653423,5.692187845879884,3.6575383350877133
2009-05-08,1.4154361916666665,9.294045791666669,,,1.4688291926276114,2.0429482611909706,5.51078753948334,3.7286401623056107
2009-05-09,1.3005569625,10.0,,,1.3226172275715231,1.9343976178700117,4.706061063556932,3.7662039968488847
2009-05-10,1.1286042016666666,9.77272725,,,1.1553536227761398,1.7201909722683193,4.178823846433249,3.7823804833649386
2009-05-11,0.8354066491666666,9.128787791666666,,,0.8708891306048853,1.3351619566925448,3.3114103028141786,3.7653087138915167
2009-05-12,0.9825572954166668,9.090909,,,1.0253512618227467,1.5189359773151594,3.9109183920925896,3.771822107151771
2009-05-13,1.07561766,9.242424166666666,92.14914825959588,-8.631703451073165,1.117795148273047,1.6383343730838693,4.211145119390977,3.7894979512768874
2009-05-14,1.08666099875,9.090909,,,1.1339890624590834,1.6463737206433362,4.325287192721799,3.8109538289548723
2009-05-15,1.1978154208333334,9.090909,,,1.2499846664528358,1.7797749142753585,4.767720296334127,3.848478854647152
2009-05-16,0.8664094120833333,8.549783333333334,,,0.9171025201037155,1.3555475662600298,3.666876068443921,3.842674576122585
2009-05-17,0.7104082816666667,8.665738833333334,,,0.7497600664496797,1.160001341056948,2.9664060560534717,3.81044755974899
2009-05-18,0.4891439991666667,10.563840958333332,,,0.4892318114348632,0.892357546979373,1.675494688671064,3.7299407807108937
2009-05-19,0.5596857141666667,9.7844817125,,,0.572756430339922,0.9817242477340603,2.0698295152317185,3.667362564867942
2009-05-20,0.6580334770833334,5.353270195833333,,,0.7119357380155312,0.9179070587822113,4.4479203765638955,3.6974416880377503
2009-05-21,0.7399713133333333,7.661865025000001,,,0.7990326912092527,1.1619403831389408,3.4946892682447768,3.6901694616159197
2009-05-22,0.721116585,8.616844333333333,,,0.7620140496193397,1.172487146439042,3.028206005309388,3.66542838460336
2009-05-23,0.6516017333333334,12.347929958333332,,,0.617970279697718,1.1450122750943945,1.909485009242698,3.5991143049010206
2009-05-24,0.6881132566666667,14.2592595,,,0.6176257879521772,1.212320738171217,1.7461885320053006,3.5293396490418525
2009-05-25,0.7938575020833333,10.550122708333332,,,0.7943239288192759,1.3143151968652829,2.722784201461032,3.498887919358136
2009-05-26,0.7511528291666667,7.410520916666667,,,0.8147571083582771,1.1645561413582866,3.6678177638987983,3.503717349501733
2009-05-27,0.5757895008333334,8.645124625,,,0.6080056570831526,0.9800156428937157,2.4100200900487585,3.462412247152008
2009-05-28,0.4903461045833333,11.072855833333334,,,0.4830417010857643,0.900098352496106,1.6024012079113872,3.392239820058348
2009-05-29,0.4374629991666667,13.372381625,,,0.40266411819423903,0.839143544829192,1.1837520486150266,3.3089022609545373
2009-05-30,0.4521413658333333,13.31836575,,,0.41682300641266856,0.8612716039498126,1.2284330271819788,3.230241420182176
2009-05-31,0.5155110570833333,11.3150185,,,0.504167311520785,0.939550792303593,1.6485832997565177,3.170919221445027
2009-06-01,0.4992505566666667,13.379120666666669,,,0.4594475288500618,0.9327347835442685,1.35026548577599,3.102386985992888
2009-06-02,0.5664200899999999,13.304473458333334,,,0.5223842535285603,1.031310755342266,1.5405263703645542,3.0436216161222993
2009-06-03,0.5295254029166666,16.140110916666668,,,0.45170130542413095,0.9918410779680327,1.1871578376707852,2.973752623636083
2009-06-04,0.5107542379166666,15.018315333333334,,,0.4489252294459435,0.9589282357152021,1.230605749130568,2.9082157047275152
2009-06-05,0.6551336429166666,17.261905333333335,,,0.54305730407768,1.1806207942166744,1.3733124312873455,2.8505589224317696
2009-06-06,0.7252606733333332,15.560135,,,0.6282171624003748,1.2725990368099067,1.686587774217613,2.8061099126174707
